images/cell0001.png  1.0                 mono crack
images/cell0002.png  1.0                 mono scratch
images/cell0003.png  1.0                 mono scratch
images/cell0004.png  0.0                 mono none
images/cell0005.png  1.0                 mono shunt
images/cell0006.png  1.0                 mono scratch
images/cell0007.png  1.0                 mono breakdown
images/cell0008.png  1.0                 mono breakdown
images/cell0009.png  0.0                 mono none
images/cell0010.png  1.0                 mono crack
images/cell0011.png  0.0                 mono none
images/cell0012.png  1.0                 mono crack
images/cell0013.png  1.0                 mono crack
images/cell0014.png  1.0                 mono shunt
images/cell0015.png  1.0                 mono crack
images/cell0016.png  1.0                 mono crack
images/cell0017.png  1.0                 mono crack
images/cell0018.png  1.0                 mono crack
images/cell0019.png  1.0                 mono crack
images/cell0020.png  1.0                 mono crack
images/cell0021.png  1.0                 mono crack
images/cell0022.png  1.0                 mono crack
images/cell0023.png  1.0                 mono breakdown
images/cell0024.png  1.0                 mono degradation
images/cell0025.png  1.0                 mono crack
images/cell0026.png  1.0                 mono crack
images/cell0027.png  1.0                 mono degradation
images/cell0028.png  1.0                 mono degradation
images/cell0029.png  1.0                 mono crack
images/cell0030.png  1.0                 mono crack
images/cell0031.png  1.0                 mono degradation
images/cell0032.png  1.0                 mono scratch
images/cell0033.png  0.0                 mono none
images/cell0034.png  1.0                 mono degradation
images/cell0035.png  1.0                 mono breakdown
images/cell0036.png  1.0                 mono shunt
images/cell0037.png  1.0                 mono breakdown
images/cell0038.png  1.0                 mono crack
images/cell0039.png  1.0                 mono crack
images/cell0040.png  1.0                 mono crack
images/cell0041.png  1.0                 mono shunt
images/cell0042.png  1.0                 mono shunt
images/cell0043.png  1.0                 mono shunt
images/cell0044.png  1.0                 mono crack
images/cell0045.png  1.0                 mono breakdown
images/cell0046.png  1.0                 mono shunt
images/cell0047.png  1.0                 mono degradation
images/cell0048.png  1.0                 mono degradation
images/cell0049.png  1.0                 mono crack
images/cell0050.png  1.0                 mono crack
images/cell0051.png  1.0                 mono shunt
images/cell0052.png  1.0                 mono crack
images/cell0053.png  1.0                 mono degradation
images/cell0054.png  1.0                 mono breakdown
images/cell0055.png  1.0                 mono degradation
images/cell0056.png  1.0                 mono scratch
images/cell0057.png  1.0                 mono degradation
images/cell0058.png  0.3333333333333333  mono shunt
images/cell0059.png  1.0                 mono scratch
images/cell0060.png  0.0                 mono none
images/cell0061.png  0.0                 poly none
images/cell0062.png  0.0                 poly none
images/cell0063.png  0.0                 poly none
images/cell0064.png  0.0                 poly none
images/cell0065.png  0.0                 poly none
images/cell0066.png  0.0                 poly none
images/cell0067.png  0.0                 poly none
images/cell0068.png  1.0                 poly breakdown
images/cell0069.png  0.0                 poly none
images/cell0070.png  0.6666666666666666  poly shunt
images/cell0071.png  0.0                 poly none
images/cell0072.png  0.0                 poly none
images/cell0073.png  0.6666666666666666  poly shunt
images/cell0074.png  0.0                 poly none
images/cell0075.png  0.0                 poly none
images/cell0076.png  1.0                 poly scratch
images/cell0077.png  1.0                 poly crack
images/cell0078.png  1.0                 poly scratch
images/cell0079.png  0.0                 poly none
images/cell0080.png  0.0                 poly none
images/cell0081.png  0.0                 poly none
images/cell0082.png  0.0                 poly none
images/cell0083.png  1.0                 poly degradation
images/cell0084.png  0.0                 poly none
images/cell0085.png  0.0                 poly none
images/cell0086.png  0.0                 poly none
images/cell0087.png  0.3333333333333333  poly scratch
images/cell0088.png  0.0                 poly none
images/cell0089.png  1.0                 poly crack
images/cell0090.png  0.0                 poly none
images/cell0091.png  1.0                 poly scratch
images/cell0092.png  0.0                 poly none
images/cell0093.png  0.3333333333333333  poly shunt
images/cell0094.png  0.0                 poly none
images/cell0095.png  0.0                 poly none
images/cell0096.png  0.0                 poly none
images/cell0097.png  0.0                 poly none
images/cell0098.png  0.3333333333333333  poly scratch
images/cell0099.png  0.0                 poly none
images/cell0100.png  0.0                 poly none
images/cell0101.png  0.0                 poly none
images/cell0102.png  0.0                 poly none
images/cell0103.png  0.0                 poly none
images/cell0104.png  0.0                 poly none
images/cell0105.png  0.0                 poly none
images/cell0106.png  0.0                 poly none
images/cell0107.png  0.0                 poly none
images/cell0108.png  0.0                 poly none
images/cell0109.png  0.0                 poly none
images/cell0110.png  0.0                 poly none
images/cell0111.png  0.0                 poly none
images/cell0112.png  1.0                 poly shunt
images/cell0113.png  0.0                 poly none
images/cell0114.png  0.0                 poly none
images/cell0115.png  1.0                 poly scratch
images/cell0116.png  0.0                 poly none
images/cell0117.png  0.0                 poly none
images/cell0118.png  0.0                 poly none
images/cell0119.png  0.0                 poly none
images/cell0120.png  0.0                 poly none
images/cell0121.png  0.0                 poly none
images/cell0122.png  0.0                 poly none
images/cell0123.png  0.0                 poly none
images/cell0124.png  1.0                 poly degradation
images/cell0125.png  1.0                 poly degradation
images/cell0126.png  0.0                 poly none
images/cell0127.png  0.3333333333333333  poly shunt
images/cell0128.png  0.0                 poly none
images/cell0129.png  0.0                 poly none
images/cell0130.png  0.0                 poly none
images/cell0131.png  0.0                 poly none
images/cell0132.png  0.0                 poly none
images/cell0133.png  0.0                 poly none
images/cell0134.png  0.3333333333333333  poly shunt
images/cell0135.png  0.0                 poly none
images/cell0136.png  0.0                 poly none
images/cell0137.png  0.0                 poly none
images/cell0138.png  0.0                 poly none
images/cell0139.png  0.0                 poly none
images/cell0140.png  0.0                 poly none
images/cell0141.png  1.0                 poly breakdown
images/cell0142.png  0.0                 poly none
images/cell0143.png  0.3333333333333333  poly shunt
images/cell0144.png  0.0                 poly none
images/cell0145.png  0.0                 poly none
images/cell0146.png  1.0                 poly scratch
images/cell0147.png  1.0                 poly breakdown
images/cell0148.png  0.3333333333333333  poly shunt
images/cell0149.png  0.3333333333333333  poly shunt
images/cell0150.png  0.3333333333333333  poly shunt
images/cell0151.png  0.0                 poly none
images/cell0152.png  0.0                 poly none
images/cell0153.png  0.0                 poly none
images/cell0154.png  0.0                 poly none
images/cell0155.png  1.0                 poly breakdown
images/cell0156.png  0.0                 poly none
images/cell0157.png  0.0                 poly none
images/cell0158.png  0.3333333333333333  poly shunt
images/cell0159.png  0.0                 poly none
images/cell0160.png  1.0                 poly degradation
images/cell0161.png  0.3333333333333333  poly shunt
images/cell0162.png  0.3333333333333333  poly shunt
images/cell0163.png  0.0                 poly none
images/cell0164.png  1.0                 poly crack
images/cell0165.png  1.0                 poly breakdown
images/cell0166.png  0.0                 poly none
images/cell0167.png  1.0                 poly shunt
images/cell0168.png  0.0                 poly none
images/cell0169.png  0.3333333333333333  poly degradation
images/cell0170.png  0.0                 poly none
images/cell0171.png  1.0                 poly scratch
images/cell0172.png  0.0                 poly none
images/cell0173.png  0.0                 poly none
images/cell0174.png  0.0                 poly none
images/cell0175.png  0.0                 poly none
images/cell0176.png  0.3333333333333333  poly shunt
images/cell0177.png  1.0                 poly degradation
images/cell0178.png  0.3333333333333333  poly shunt
images/cell0179.png  0.0                 poly none
images/cell0180.png  0.3333333333333333  poly shunt
images/cell0181.png  1.0                 poly shunt
images/cell0182.png  1.0                 poly shunt
images/cell0183.png  0.3333333333333333  poly shunt
images/cell0184.png  0.3333333333333333  poly shunt
images/cell0185.png  0.3333333333333333  poly degradation
images/cell0186.png  0.3333333333333333  poly degradation
images/cell0187.png  1.0                 poly crack
images/cell0188.png  1.0                 poly shunt
images/cell0189.png  0.6666666666666666  poly shunt
images/cell0190.png  1.0                 poly shunt
images/cell0191.png  0.6666666666666666  poly shunt
images/cell0192.png  1.0                 poly crack
images/cell0193.png  1.0                 poly degradation
images/cell0194.png  1.0                 poly shunt
images/cell0195.png  0.0                 poly none
images/cell0196.png  1.0                 poly degradation
images/cell0197.png  1.0                 poly shunt
images/cell0198.png  1.0                 poly shunt
images/cell0199.png  1.0                 poly shunt
images/cell0200.png  1.0                 poly shunt
images/cell0201.png  1.0                 poly crack
images/cell0202.png  0.6666666666666666  poly degradation
images/cell0203.png  1.0                 poly scratch
images/cell0204.png  0.6666666666666666  poly shunt
images/cell0205.png  0.6666666666666666  poly degradation
images/cell0206.png  1.0                 poly crack
images/cell0207.png  0.3333333333333333  poly shunt
images/cell0208.png  1.0                 poly crack
images/cell0209.png  0.3333333333333333  poly shunt
images/cell0210.png  0.3333333333333333  poly degradation
images/cell0211.png  1.0                 poly crack
images/cell0212.png  1.0                 poly crack
images/cell0213.png  1.0                 poly crack
images/cell0214.png  0.3333333333333333  poly degradation
images/cell0215.png  0.3333333333333333  poly degradation
images/cell0216.png  0.3333333333333333  poly degradation
images/cell0217.png  0.6666666666666666  poly degradation
images/cell0218.png  0.6666666666666666  poly shunt
images/cell0219.png  0.6666666666666666  poly degradation
images/cell0220.png  1.0                 poly crack
images/cell0221.png  1.0                 poly crack
images/cell0222.png  0.6666666666666666  poly degradation
images/cell0223.png  1.0                 poly crack
images/cell0224.png  0.6666666666666666  poly shunt
images/cell0225.png  0.6666666666666666  poly degradation
images/cell0226.png  0.0                 poly none
images/cell0227.png  0.3333333333333333  poly shunt
images/cell0228.png  1.0                 poly crack
images/cell0229.png  1.0                 poly crack
images/cell0230.png  0.0                 poly none
images/cell0231.png  1.0                 poly crack
images/cell0232.png  1.0                 poly degradation
images/cell0233.png  1.0                 poly shunt
images/cell0234.png  0.6666666666666666  poly degradation
images/cell0235.png  0.3333333333333333  poly shunt
images/cell0236.png  0.0                 poly none
images/cell0237.png  0.0                 poly none
images/cell0238.png  0.3333333333333333  poly crack
images/cell0239.png  0.0                 poly none
images/cell0240.png  0.3333333333333333  poly shunt
images/cell0241.png  1.0                 poly crack
images/cell0242.png  1.0                 poly crack
images/cell0243.png  1.0                 poly crack
images/cell0244.png  1.0                 poly breakdown
images/cell0245.png  1.0                 poly breakdown
images/cell0246.png  1.0                 poly breakdown
images/cell0247.png  1.0                 poly breakdown
images/cell0248.png  1.0                 poly degradation
images/cell0249.png  1.0                 poly breakdown
images/cell0250.png  1.0                 poly breakdown
images/cell0251.png  1.0                 poly breakdown
images/cell0252.png  1.0                 poly scratch
images/cell0253.png  1.0                 poly breakdown
images/cell0254.png  0.6666666666666666  poly degradation
images/cell0255.png  1.0                 poly crack
images/cell0256.png  1.0                 poly crack
images/cell0257.png  1.0                 poly breakdown
images/cell0258.png  1.0                 poly degradation
images/cell0259.png  0.0                 poly none
images/cell0260.png  0.0                 poly none
images/cell0261.png  1.0                 poly breakdown
images/cell0262.png  0.0                 poly none
images/cell0263.png  1.0                 poly breakdown
images/cell0264.png  1.0                 poly crack
images/cell0265.png  1.0                 poly breakdown
images/cell0266.png  1.0                 poly breakdown
images/cell0267.png  0.3333333333333333  poly degradation
images/cell0268.png  1.0                 poly crack
images/cell0269.png  0.0                 poly none
